instance_id,business_id,Feature,InstanceID,category,latitude,longitude,X,Y,city,state,stars,review_count,is_open
eA3kfdDTOPAT3NfRhKOtiQ__event_planning___services,eA3kfdDTOPAT3NfRhKOtiQ,Event Planning & Services,eA3kfdDTOPAT3NfRhKOtiQ,Event Planning & Services,40.0146878,-75.0958355,4644.852823,3873.188746,Philadelphia,PA,3.0,9,1
eA_FpMeiRDk7E1Zte_CHgw__automotive,eA_FpMeiRDk7E1Zte_CHgw,Automotive,eA_FpMeiRDk7E1Zte_CHgw,Automotive,39.9410333,-75.2093666,-5028.621070,-4316.829291,Philadelphia,PA,4.0,15,1
eAvshvKv5PaUTS3jQROGkA__shopping,eAvshvKv5PaUTS3jQROGkA,Shopping,eAvshvKv5PaUTS3jQROGkA,Shopping,39.948277,-75.1540937,-319.066110,-3511.365489,Philadelphia,PA,4.0,131,1
eAzeb04i354i6VZFI4bJRQ__nightlife,eAzeb04i354i6VZFI4bJRQ,Nightlife,eAzeb04i354i6VZFI4bJRQ,Nightlife,39.9656840022,-75.1354179992,1272.206274,-1575.792482,Philadelphia,PA,5.0,182,1
eBz80AQbtpXqDPe1fIelMg__arts___entertainment,eBz80AQbtpXqDPe1fIelMg,Arts & Entertainment,eBz80AQbtpXqDPe1fIelMg,Arts & Entertainment,39.9683684,-75.1726552,-1900.607958,-1277.300654,Philadelphia,PA,2.0,15,1
eCFlRzJUc7Mk3bw7Sv1haQ__beauty___spas,eCFlRzJUc7Mk3bw7Sv1haQ,Beauty & Spas,eCFlRzJUc7Mk3bw7Sv1haQ,Beauty & Spas,39.9552091,-75.202118,-4411.000499,-2740.550073,Philadelphia,PA,4.0,16,1
eDFzAhqPm5Ch5irJdiba8g__home_services,eDFzAhqPm5Ch5irJdiba8g,Home Services,eDFzAhqPm5Ch5irJdiba8g,Home Services,39.9528956,-75.1750697,-2106.336632,-2997.799891,Philadelphia,PA,2.0,69,1
eDMFTNR_o3Z2wK8WmAo77Q__shopping,eDMFTNR_o3Z2wK8WmAo77Q,Shopping,eDMFTNR_o3Z2wK8WmAo77Q,Shopping,40.018625,-75.214313,-5450.081545,4310.986016,Philadelphia,PA,3.0,33,1
eDZqkqNsTnlhrOox1Rh2lg__food,eDZqkqNsTnlhrOox1Rh2lg,Food,eDZqkqNsTnlhrOox1Rh2lg,Food,40.0587912,-75.0454627,8936.892324,8777.269847,Philadelphia,PA,5.0,5,1
eDbULfWrlrmdkyy_VKvzgg__local_services,eDbULfWrlrmdkyy_VKvzgg,Local Services,eDbULfWrlrmdkyy_VKvzgg,Local Services,39.942532,-75.1456067,404.072950,-4150.181225,Philadelphia,PA,3.5,22,1
eE1VUJ1ZjOv_ee21fSztxg__shopping,eE1VUJ1ZjOv_ee21fSztxg,Shopping,eE1VUJ1ZjOv_ee21fSztxg,Shopping,40.045254,-75.0560405315,8035.602925,7271.999807,Philadelphia,PA,4.5,8,1
eE5rsErCgdkqBe5FnWn6oA__active_life,eE5rsErCgdkqBe5FnWn6oA,Active Life,eE5rsErCgdkqBe5FnWn6oA,Active Life,39.9399852,-75.1499698,32.312843,-4433.372855,Philadelphia,PA,5.0,29,1
eEAqsjhRZd8diGALYKUqhw__bars,eEAqsjhRZd8diGALYKUqhw,Bars,eEAqsjhRZd8diGALYKUqhw,Bars,39.9186773,-75.1757308,-2162.665987,-6802.706505,Philadelphia,PA,4.5,29,1
eEW2LAE2Fb8rZVE2rtNeyQ__coffee___tea,eEW2LAE2Fb8rZVE2rtNeyQ,Coffee & Tea,eEW2LAE2Fb8rZVE2rtNeyQ,Coffee & Tea,39.9665629,-75.1399899,882.655190,-1478.063371,Philadelphia,PA,4.0,9,1
eEi1L3HukfplQJE9h7oXYA__shopping,eEi1L3HukfplQJE9h7oXYA,Shopping,eEi1L3HukfplQJE9h7oXYA,Shopping,40.0729347,-75.2022092,-4418.771240,10349.957465,Philadelphia,PA,3.5,8,1
eFB8nsciED7EupYVyAnTyA__restaurants,eFB8nsciED7EupYVyAnTyA,Restaurants,eFB8nsciED7EupYVyAnTyA,Restaurants,40.0152739,-75.2075673,-4875.310818,3938.360182,Philadelphia,PA,3.5,182,1
eFLhp3y2BjuZAE7cUZB_Kg__shopping,eFLhp3y2BjuZAE7cUZB_Kg,Shopping,eFLhp3y2BjuZAE7cUZB_Kg,Shopping,39.9517849,-75.1448813,465.881018,-3121.304267,Philadelphia,PA,4.5,67,1
eFc0rv7SO5x34xivOqrvYA__restaurants,eFc0rv7SO5x34xivOqrvYA,Restaurants,eFc0rv7SO5x34xivOqrvYA,Restaurants,40.103072,-75.030573,10205.576625,13701.076956,Philadelphia,PA,3.5,10,1
eFvzHawVJofxSnD7TgbZtg__food,eFvzHawVJofxSnD7TgbZtg,Food,eFvzHawVJofxSnD7TgbZtg,Food,39.9446092,-75.1578331,-637.683548,-3919.206804,Philadelphia,PA,4.0,249,1
eGmbGdkhPjw2gniEIq-E6Q__restaurants,eGmbGdkhPjw2gniEIq-E6Q,Restaurants,eGmbGdkhPjw2gniEIq-E6Q,Restaurants,40.0435209,-75.1433762,594.123813,7079.287614,Philadelphia,PA,4.0,12,1
eI1GgwM6Z2tEOkb8nuf6Zw__local_services,eI1GgwM6Z2tEOkb8nuf6Zw,Local Services,eI1GgwM6Z2tEOkb8nuf6Zw,Local Services,39.9584247,-75.1602533,-843.897894,-2382.991173,Philadelphia,PA,2.0,40,1
eJ77e9lGxY3ArzaoDbHhYw__bars,eJ77e9lGxY3ArzaoDbHhYw,Bars,eJ77e9lGxY3ArzaoDbHhYw,Bars,39.9410539,-75.1454627,416.342542,-4314.538673,Philadelphia,PA,2.5,161,1
eJaeTZlIdM3HWCq__Ve4Wg__restaurants,eJaeTZlIdM3HWCq__Ve4Wg,Restaurants,eJaeTZlIdM3HWCq__Ve4Wg,Restaurants,39.9509483,-75.1704197,-1710.131067,-3214.330071,Philadelphia,PA,4.5,880,1
eKEJ0gZzw6Ox2CYZ5jKQUg__shopping,eKEJ0gZzw6Ox2CYZ5jKQUg,Shopping,eKEJ0gZzw6Ox2CYZ5jKQUg,Shopping,39.9427262,-75.1545525,-358.158392,-4128.587140,Philadelphia,PA,2.5,9,1
eKRGSCTYtYO3ltC69jZrPQ__health___medical,eKRGSCTYtYO3ltC69jZrPQ,Health & Medical,eKRGSCTYtYO3ltC69jZrPQ,Health & Medical,39.9444015,-75.1580267,-654.179333,-3942.302022,Philadelphia,PA,2.0,39,1
eKxKm6fK0-tO_WM4D2_5xg__food,eKxKm6fK0-tO_WM4D2_5xg,Food,eKxKm6fK0-tO_WM4D2_5xg,Food,39.953656,-75.167008,-1419.435470,-2913.247152,Philadelphia,PA,2.5,15,1
eLAd1Jw-g1NKymBx1XPDoA__pizza,eLAd1Jw-g1NKymBx1XPDoA,Pizza,eLAd1Jw-g1NKymBx1XPDoA,Pizza,39.927559,-75.166057,-1338.405042,-5815.105161,Philadelphia,PA,3.5,295,1
eLW6dLoA1nFriXpzzPxvxg__food,eLW6dLoA1nFriXpzzPxvxg,Food,eLW6dLoA1nFriXpzzPxvxg,Food,39.9550532,-75.1562368,-501.670012,-2757.885386,Philadelphia,PA,3.5,26,1
eLXLVbJJlqslB0MZNY1G6A__restaurants,eLXLVbJJlqslB0MZNY1G6A,Restaurants,eLXLVbJJlqslB0MZNY1G6A,Restaurants,40.0373432,-75.1235487,2283.535821,6392.357766,Philadelphia,PA,3.5,7,1
eLbKuFpCtHEjCkoWkDDk7g__restaurants,eLbKuFpCtHEjCkoWkDDk7g,Restaurants,eLbKuFpCtHEjCkoWkDDk7g,Restaurants,39.9488052,-75.1779537,-2352.069288,-3452.632247,Philadelphia,PA,4.5,213,1
eLi0bpsDoWQkBhJX1d46tg__event_planning___services,eLi0bpsDoWQkBhJX1d46tg,Event Planning & Services,eLi0bpsDoWQkBhJX1d46tg,Event Planning & Services,39.9495961,-75.1611276,-918.393061,-3364.688058,Philadelphia,PA,3.5,286,1
eM0p8P_WCJK-sHcgY7aXLQ__home_services,eM0p8P_WCJK-sHcgY7aXLQ,Home Services,eM0p8P_WCJK-sHcgY7aXLQ,Home Services,39.9508655,-75.1613821,-940.077860,-3223.537023,Philadelphia,PA,2.0,40,1
eM5CowLA4lGmATovJrLRXQ__sandwiches,eM5CowLA4lGmATovJrLRXQ,Sandwiches,eM5CowLA4lGmATovJrLRXQ,Sandwiches,40.0605711,-75.0448466,8989.387431,8975.185971,Philadelphia,PA,3.5,23,1
eMNs566mbPabyLvWYuAfLA__shopping,eMNs566mbPabyLvWYuAfLA,Shopping,eMNs566mbPabyLvWYuAfLA,Shopping,40.0405702,-75.0125795,11738.721750,6751.184290,Philadelphia,PA,3.5,9,1
eMiN8nm70jjKg8izikVWDA__nightlife,eMiN8nm70jjKg8izikVWDA,Nightlife,eMiN8nm70jjKg8izikVWDA,Nightlife,39.9114175,-75.1745111,-2058.740841,-7609.960549,Philadelphia,PA,3.5,590,1
eMjnw_7wp-CscyNh6Lu0ZA__home_services,eMjnw_7wp-CscyNh6Lu0ZA,Home Services,eMjnw_7wp-CscyNh6Lu0ZA,Home Services,40.0723302045,-75.0484833435,8679.516891,10282.740539,Philadelphia,PA,4.5,58,1
eMlGIvwFBAaSGSp0c0Wnqw__restaurants,eMlGIvwFBAaSGSp0c0Wnqw,Restaurants,eMlGIvwFBAaSGSp0c0Wnqw,Restaurants,40.0012973,-75.1532209843,-244.705934,2384.231024,Philadelphia,PA,2.0,13,1
eNeVdj_VqC3p5ofo7SKEyQ__restaurants,eNeVdj_VqC3p5ofo7SKEyQ,Restaurants,eNeVdj_VqC3p5ofo7SKEyQ,Restaurants,40.0391044,-75.107742,3630.353563,6588.194542,Philadelphia,PA,1.5,8,1
eNhMUJbS1MuG3hdfk3wq0w__local_services,eNhMUJbS1MuG3hdfk3wq0w,Local Services,eNhMUJbS1MuG3hdfk3wq0w,Local Services,40.0458265,-75.0709135,6768.344240,7335.658991,Philadelphia,PA,3.0,5,1
eO5MbK-ujRQMwLWqbAMqrQ__coffee___tea,eO5MbK-ujRQMwLWqbAMqrQ,Coffee & Tea,eO5MbK-ujRQMwLWqbAMqrQ,Coffee & Tea,39.8951784,-75.2279726,-6613.954563,-9415.668576,Philadelphia,PA,2.5,44,1
eOEjkrby-5R2cdYqzXiBNQ__restaurants,eOEjkrby-5R2cdYqzXiBNQ,Restaurants,eOEjkrby-5R2cdYqzXiBNQ,Restaurants,40.0289935,-75.1324075,1528.717357,5463.912205,Philadelphia,PA,3.5,37,1
eOGKLFgK1mmtiwJQ3Sm6cg__home_services,eOGKLFgK1mmtiwJQ3Sm6cg,Home Services,eOGKLFgK1mmtiwJQ3Sm6cg,Home Services,39.960217,-75.19405,-3723.562543,-2183.696231,Philadelphia,PA,1.5,6,1
eO_P3388eR4RGThdKfijWw__beauty___spas,eO_P3388eR4RGThdKfijWw,Beauty & Spas,eO_P3388eR4RGThdKfijWw,Beauty & Spas,39.9485785,-75.1539429,-306.217121,-3477.840172,Philadelphia,PA,5.0,13,1
ePIFqXd6lwSLqAC3uP0P3A__beauty___spas,ePIFqXd6lwSLqAC3uP0P3A,Beauty & Spas,ePIFqXd6lwSLqAC3uP0P3A,Beauty & Spas,40.131604,-75.0108719,11884.218658,16873.694985,Philadelphia,PA,5.0,7,1
ePr10QLxW-vFVJBJ2WQKvg__shopping,ePr10QLxW-vFVJBJ2WQKvg,Shopping,ePr10QLxW-vFVJBJ2WQKvg,Shopping,39.928225,-75.1656535,-1304.024624,-5741.049238,Philadelphia,PA,5.0,30,1
eQwNIQyZg9MP0Ute5q-1Ug__local_services,eQwNIQyZg9MP0Ute5q-1Ug,Local Services,eQwNIQyZg9MP0Ute5q-1Ug,Local Services,39.9532920406,-75.1680600643,-1509.077133,-2953.717647,Philadelphia,PA,3.5,9,1
eRG8bCEd6D4IO83QB27eBQ__shopping,eRG8bCEd6D4IO83QB27eBQ,Shopping,eRG8bCEd6D4IO83QB27eBQ,Shopping,39.9757198,-75.1442308,521.307195,-459.861141,Philadelphia,PA,5.0,7,1
eRa4aOztXDs0px7bUakoVQ__hair_salons,eRa4aOztXDs0px7bUakoVQ,Hair Salons,eRa4aOztXDs0px7bUakoVQ,Hair Salons,40.030551,-75.227682,-6589.193845,5637.098542,Philadelphia,PA,4.0,5,1
eRdMVvBObDLkZ5ykz1irkg__health___medical,eRdMVvBObDLkZ5ykz1irkg,Health & Medical,eRdMVvBObDLkZ5ykz1irkg,Health & Medical,40.0425638738,-75.2260826156,-6452.917501,6972.871008,Philadelphia,PA,2.0,5,1
eSp-Ip1ySg7sEWibMtakww__beauty___spas,eSp-Ip1ySg7sEWibMtakww,Beauty & Spas,eSp-Ip1ySg7sEWibMtakww,Beauty & Spas,39.9163832,-75.1667587,-1398.193740,-7057.799139,Philadelphia,PA,4.0,8,1
eT89P1EOcc2aRqARtuG4Cw__beauty___spas,eT89P1EOcc2aRqARtuG4Cw,Beauty & Spas,eT89P1EOcc2aRqARtuG4Cw,Beauty & Spas,40.0346519,-75.2167972,-5661.749043,6093.098447,Philadelphia,PA,4.0,10,1
eU2xVsKv3d1cJicQh_q6qg__restaurants,eU2xVsKv3d1cJicQh_q6qg,Restaurants,eU2xVsKv3d1cJicQh_q6qg,Restaurants,39.9760646,-75.1383708,1020.611412,-421.521077,Philadelphia,PA,4.5,11,1
eUGE_8Y4TU5vVQVRza0Pig__local_services,eUGE_8Y4TU5vVQVRza0Pig,Local Services,eUGE_8Y4TU5vVQVRza0Pig,Local Services,39.9131612201,-75.1440254822,538.801400,-7416.067452,Philadelphia,PA,2.5,7,1
eUeVuus97AKQLd9-vhfGQA__shopping,eUeVuus97AKQLd9-vhfGQA,Shopping,eUeVuus97AKQLd9-vhfGQA,Shopping,40.069,-75.0667,7127.357605,9912.438182,Philadelphia,PA,3.0,5,1
eVFJcel5xmGOAGUBwyxS8g__arts___entertainment,eVFJcel5xmGOAGUBwyxS8g,Arts & Entertainment,eVFJcel5xmGOAGUBwyxS8g,Arts & Entertainment,39.9413019,-75.1486542,144.409196,-4286.962293,Philadelphia,PA,3.5,200,1
eW-x-E1rmHeDxgymj2j2Kw__active_life,eW-x-E1rmHeDxgymj2j2Kw,Active Life,eW-x-E1rmHeDxgymj2j2Kw,Active Life,39.9695828,-75.1876317,-3176.688096,-1142.265348,Philadelphia,PA,4.5,10,1
eWGgUcck8_URDKehHqngOA__american__new,eWGgUcck8_URDKehHqngOA,American (New),eWGgUcck8_URDKehHqngOA,American (New),39.9605194,-75.1725901,-1895.061080,-2150.070838,Philadelphia,PA,4.5,17,1
eWV5R5YV37uWCfNeclZTyg__local_services,eWV5R5YV37uWCfNeclZTyg,Local Services,eWV5R5YV37uWCfNeclZTyg,Local Services,39.9264806,-75.2250569,-6365.520893,-5935.017935,Philadelphia,PA,5.0,6,1
eWVXZ2C-YATIBXV3bezXGA__home_services,eWVXZ2C-YATIBXV3bezXGA,Home Services,eWVXZ2C-YATIBXV3bezXGA,Home Services,40.082868,-75.033755,9934.452731,11454.491555,Philadelphia,PA,4.0,29,1
eWWGKu8f-DR6Kyy-Py2qbg__home_services,eWWGKu8f-DR6Kyy-Py2qbg,Home Services,eWWGKu8f-DR6Kyy-Py2qbg,Home Services,39.9601064,-75.1672153,-1437.098570,-2195.994407,Philadelphia,PA,2.5,6,1
eWbDxvMtmQR0zcKU6Drzsg__shopping,eWbDxvMtmQR0zcKU6Drzsg,Shopping,eWbDxvMtmQR0zcKU6Drzsg,Shopping,40.0697141,-75.0171955,11345.413172,9991.842589,Philadelphia,PA,2.0,11,1
eX1E0J6uh8a3oVazer1_yw__restaurants,eX1E0J6uh8a3oVazer1_yw,Restaurants,eX1E0J6uh8a3oVazer1_yw,Restaurants,40.0729200641,-75.1576564461,-622.631665,10348.330024,Philadelphia,PA,1.5,31,1
eX1y-liKYdbpX0urIWMiTw__restaurants,eX1y-liKYdbpX0urIWMiTw,Restaurants,eX1y-liKYdbpX0urIWMiTw,Restaurants,40.0548126,-75.0727989,6607.697794,8334.869101,Philadelphia,PA,3.5,55,1
eX3njv9GEPmr18YKhizBig__pizza,eX3njv9GEPmr18YKhizBig,Pizza,eX3njv9GEPmr18YKhizBig,Pizza,40.0598969,-75.1906404,-3433.045877,8900.218247,Philadelphia,PA,2.5,69,1
eXGnRQMGYgH4dahF7SiHCg__restaurants,eXGnRQMGYgH4dahF7SiHCg,Restaurants,eXGnRQMGYgH4dahF7SiHCg,Restaurants,39.9220752,-75.230917,-6864.833631,-6424.876742,Philadelphia,PA,4.0,7,1
eXKblEHP3YJYU1Awz08hVw__food,eXKblEHP3YJYU1Awz08hVw,Food,eXKblEHP3YJYU1Awz08hVw,Food,39.951988,-75.199123,-4155.810033,-3098.720546,Philadelphia,PA,4.5,200,1
eY8exh1aLVVhW6z_M0u_Eg__restaurants,eY8exh1aLVVhW6z_M0u_Eg,Restaurants,eY8exh1aLVVhW6z_M0u_Eg,Restaurants,40.0359369248,-75.107954232,3612.270230,6235.986883,Philadelphia,PA,3.5,259,1
eYESS3Yp-yTi9dC8pGkBrg__beauty___spas,eYESS3Yp-yTi9dC8pGkBrg,Beauty & Spas,eYESS3Yp-yTi9dC8pGkBrg,Beauty & Spas,39.919683,-75.171062,-1764.858559,-6690.877613,Philadelphia,PA,4.0,16,1
eZRy9VLzfXRhe-p5lYi80w__home_services,eZRy9VLzfXRhe-p5lYi80w,Home Services,eZRy9VLzfXRhe-p5lYi80w,Home Services,39.930768,-75.1630659,-1083.546877,-5458.280148,Philadelphia,PA,4.5,67,1
e_3I3UEy6ibfDiABDPQCTg__food,e_3I3UEy6ibfDiABDPQCTg,Food,e_3I3UEy6ibfDiABDPQCTg,Food,39.9658989991,-75.1324717902,1523.239478,-1551.885885,Philadelphia,PA,3.5,7,1
e_GHaJxhgEz-OMn_PEV_Ow__event_planning___services,e_GHaJxhgEz-OMn_PEV_Ow,Event Planning & Services,e_GHaJxhgEz-OMn_PEV_Ow,Event Planning & Services,39.9391464,-75.1480841,192.984850,-4526.643288,Philadelphia,PA,5.0,13,1
e_lqKAWIiE8wU6mk2HPI-Q__restaurants,e_lqKAWIiE8wU6mk2HPI-Q,Restaurants,e_lqKAWIiE8wU6mk2HPI-Q,Restaurants,39.9502,-75.15762,-619.526257,-3297.537349,Philadelphia,PA,2.5,68,1
e_nJYz42-ZKvHGtP7j1zPQ__shopping,e_nJYz42-ZKvHGtP7j1zPQ,Shopping,e_nJYz42-ZKvHGtP7j1zPQ,Shopping,39.9538078,-75.1446646,484.345050,-2896.367739,Philadelphia,PA,4.5,8,1
eaDZlSuVS0EY67Ke6pRP6Q__restaurants,eaDZlSuVS0EY67Ke6pRP6Q,Restaurants,eaDZlSuVS0EY67Ke6pRP6Q,Restaurants,39.954044,-75.15598,-479.789240,-2870.103461,Philadelphia,PA,3.5,1112,1
eaUSPTynZkTg3qj_drNxPQ__food,eaUSPTynZkTg3qj_drNxPQ,Food,eaUSPTynZkTg3qj_drNxPQ,Food,39.9247659,-75.1710571,-1764.441052,-6125.684140,Philadelphia,PA,5.0,16,1
eaV07HGOcyb27XobHVl8LQ__hair_salons,eaV07HGOcyb27XobHVl8LQ,Hair Salons,eaV07HGOcyb27XobHVl8LQ,Hair Salons,39.9559821,-75.201914,-4393.618577,-2654.596276,Philadelphia,PA,3.5,190,1
eazV3X8nptiyZk_w-LHXLA__restaurants,eazV3X8nptiyZk_w-LHXLA,Restaurants,eazV3X8nptiyZk_w-LHXLA,Restaurants,39.9306716,-75.1533968,-259.686398,-5468.999354,Philadelphia,PA,4.5,5,1
ebPISCtao1kgMf31qkQzhw__shopping,ebPISCtao1kgMf31qkQzhw,Shopping,ebPISCtao1kgMf31qkQzhw,Shopping,40.0352732,-75.2174984,-5721.495138,6162.183950,Philadelphia,PA,4.5,6,1
ebnrEK3yNKkZE_YMVWzlvg__sandwiches,ebnrEK3yNKkZE_YMVWzlvg,Sandwiches,ebnrEK3yNKkZE_YMVWzlvg,Sandwiches,39.9836883,-75.1571489,-579.385947,426.196856,Philadelphia,PA,4.0,26,1
ebr-cEj1lMY-nRCj_aVeZQ__active_life,ebr-cEj1lMY-nRCj_aVeZQ,Active Life,ebr-cEj1lMY-nRCj_aVeZQ,Active Life,39.9271117,-75.1687885,-1571.143859,-5864.842720,Philadelphia,PA,4.5,7,1
ebuycCvuqc3kn4wSBBOxVQ__shopping,ebuycCvuqc3kn4wSBBOxVQ,Shopping,ebuycCvuqc3kn4wSBBOxVQ,Shopping,39.9665611,-75.1399899,882.655190,-1478.263522,Philadelphia,PA,3.5,126,1
eci7H50J-n6n-5WfQzGt-Q__automotive,eci7H50J-n6n-5WfQzGt-Q,Automotive,eci7H50J-n6n-5WfQzGt-Q,Automotive,40.0297248,-75.1257949,2092.147232,5545.229167,Philadelphia,PA,1.5,6,1
ed-eGpyeu6K7pHWoqnvOkA__health___medical,ed-eGpyeu6K7pHWoqnvOkA,Health & Medical,ed-eGpyeu6K7pHWoqnvOkA,Health & Medical,39.9693760895,-75.1322876736,1538.927225,-1165.250539,Philadelphia,PA,4.0,11,1
edU5K_QDvydTbWr4xfCfmg__restaurants,edU5K_QDvydTbWr4xfCfmg,Restaurants,edU5K_QDvydTbWr4xfCfmg,Restaurants,40.0199613,-75.0805244,5949.442721,4459.576001,Philadelphia,PA,4.0,13,1
edWI2px4DnybNaS_N4YkaA__restaurants,edWI2px4DnybNaS_N4YkaA,Restaurants,edWI2px4DnybNaS_N4YkaA,Restaurants,39.9537233054,-75.2259334177,-6440.205020,-2905.763123,Philadelphia,PA,4.5,17,1
eeKJYP614nNnDwnjKpl7XA__food,eeKJYP614nNnDwnjKpl7XA,Food,eeKJYP614nNnDwnjKpl7XA,Food,39.9736435923,-75.1395907626,916.663891,-690.725223,Philadelphia,PA,4.0,24,1
eeYJ8NkyQtSwMc75QWsCTA__active_life,eeYJ8NkyQtSwMc75QWsCTA,Active Life,eeYJ8NkyQtSwMc75QWsCTA,Active Life,39.956485,-75.160253,-843.872333,-2598.676270,Philadelphia,PA,4.5,17,1
efNsDtdqNp-gDanRyJs8sQ__local_services,efNsDtdqNp-gDanRyJs8sQ,Local Services,efNsDtdqNp-gDanRyJs8sQ,Local Services,39.955792,-75.193461,-3673.376504,-2675.734461,Philadelphia,PA,4.5,22,1
efxiiiwXpF2pEsCfgeQc8g__nightlife,efxiiiwXpF2pEsCfgeQc8g,Nightlife,efxiiiwXpF2pEsCfgeQc8g,Nightlife,39.9619437,-75.155644,-451.160193,-1991.695686,Philadelphia,PA,4.0,186,1
egFo1PkGkKM-lPli61raiA__restaurants,egFo1PkGkKM-lPli61raiA,Restaurants,egFo1PkGkKM-lPli61raiA,Restaurants,40.0220092,-75.1261474,2062.112294,4687.292406,Philadelphia,PA,4.0,7,1
egfW5WNbWaV2NZAyvREsVA__automotive,egfW5WNbWaV2NZAyvREsVA,Automotive,egfW5WNbWaV2NZAyvREsVA,Automotive,40.0196493029,-75.1353046124,1281.867453,4424.883459,Philadelphia,PA,5.0,14,1
egk4EEv8KcmI6ZFyUieVeQ__beauty___spas,egk4EEv8KcmI6ZFyUieVeQ,Beauty & Spas,egk4EEv8KcmI6ZFyUieVeQ,Beauty & Spas,39.9550013332,-75.170976,-1757.530886,-2763.652719,Philadelphia,PA,4.0,33,1
eglqJWbxNrSUGDe1Me2JSw__local_services,eglqJWbxNrSUGDe1Me2JSw,Local Services,eglqJWbxNrSUGDe1Me2JSw,Local Services,40.0725405,-75.2018901,-4391.582166,10306.124364,Philadelphia,PA,3.0,26,1
egnIRUFaiOFdXYReuproiw__bars,egnIRUFaiOFdXYReuproiw,Bars,egnIRUFaiOFdXYReuproiw,Bars,40.0461605831,-74.9945482984,13275.079259,7372.807388,Philadelphia,PA,4.0,17,1
egtZ6tRJV-MtSsjQESTM-w__shopping,egtZ6tRJV-MtSsjQESTM-w,Shopping,egtZ6tRJV-MtSsjQESTM-w,Shopping,40.085936,-74.9626337,15994.378503,11795.638061,Philadelphia,PA,2.5,7,1
ehHQQflMgSUX5T3PFyjBWQ__restaurants,ehHQQflMgSUX5T3PFyjBWQ,Restaurants,ehHQQflMgSUX5T3PFyjBWQ,Restaurants,39.9188059,-75.1588809,-726.961869,-6788.406818,Philadelphia,PA,4.0,36,1
ei3mGLJt99yfQJThqbRbag__shopping,ei3mGLJt99yfQJThqbRbag,Shopping,ei3mGLJt99yfQJThqbRbag,Shopping,39.9418026387,-75.1495444402,68.555836,-4231.282613,Philadelphia,PA,4.5,7,1
eihrYhmj7c-guNYUgKLVmg__home_services,eihrYhmj7c-guNYUgKLVmg,Home Services,eihrYhmj7c-guNYUgKLVmg,Home Services,39.9779236,-75.1258737,2085.433039,-214.809423,Philadelphia,PA,4.5,12,1
eilf3Uuzr7d-2SOLLoA-ig__shopping,eilf3Uuzr7d-2SOLLoA-ig,Shopping,eilf3Uuzr7d-2SOLLoA-ig,Shopping,39.9802433,-75.1286104,1852.251153,43.129805,Philadelphia,PA,4.0,62,1
ejg5XYqnNmPjtwjeFU5GaQ__restaurants,ejg5XYqnNmPjtwjeFU5GaQ,Restaurants,ejg5XYqnNmPjtwjeFU5GaQ,Restaurants,40.0495757,-75.1525201,-184.986739,7752.551585,Philadelphia,PA,2.0,5,1
ek44MbBmjmcQywn8Y1rVZA__health___medical,ek44MbBmjmcQywn8Y1rVZA,Health & Medical,ek44MbBmjmcQywn8Y1rVZA,Health & Medical,39.9499527,-75.1676791,-1476.616880,-3325.035893,Philadelphia,PA,4.0,11,1
ekpKX6X9ibPOnmQSaTfRGg__arts___entertainment,ekpKX6X9ibPOnmQSaTfRGg,Arts & Entertainment,ekpKX6X9ibPOnmQSaTfRGg,Arts & Entertainment,39.955475,-75.144287,516.518646,-2710.983301,Philadelphia,PA,3.0,5,1
ekqJffSZGsAN9_v-F2yrSg__beauty___spas,ekqJffSZGsAN9_v-F2yrSg,Beauty & Spas,ekqJffSZGsAN9_v-F2yrSg,Beauty & Spas,39.927889,-75.1588589,-725.087348,-5778.410784,Philadelphia,PA,4.5,30,1
ekxvAyD2T5v3GS7n4X_3dQ__food,ekxvAyD2T5v3GS7n4X_3dQ,Food,ekxvAyD2T5v3GS7n4X_3dQ,Food,39.9465533063,-75.1624734497,-1033.066855,-3703.031748,Philadelphia,PA,4.0,70,1
elSnD7Vuxnlg5_9gTqBqmA__restaurants,elSnD7Vuxnlg5_9gTqBqmA,Restaurants,elSnD7Vuxnlg5_9gTqBqmA,Restaurants,39.9485666341,-75.157169,-581.098577,-3479.159602,Philadelphia,PA,3.5,366,1
elWsPNrZ62gt8-AZ8V8TNg__sandwiches,elWsPNrZ62gt8-AZ8V8TNg,Sandwiches,elWsPNrZ62gt8-AZ8V8TNg,Sandwiches,39.952171,-75.1704643294,-1713.933738,-3078.371846,Philadelphia,PA,4.5,93,1
elbqy5pmTuhPo6-VZR5g8w__beauty___spas,elbqy5pmTuhPo6-VZR5g8w,Beauty & Spas,elbqy5pmTuhPo6-VZR5g8w,Beauty & Spas,39.9505151,-75.1693813,-1621.653678,-3262.499780,Philadelphia,PA,4.5,141,1
emeIVZ3qJEb070uh1cucXQ__restaurants,emeIVZ3qJEb070uh1cucXQ,Restaurants,emeIVZ3qJEb070uh1cucXQ,Restaurants,40.026275,-75.225367,-6391.943118,5161.628379,Philadelphia,PA,2.5,16,1
enBi-JPJ8hXXYkTRUtDTlA__shopping,enBi-JPJ8hXXYkTRUtDTlA,Shopping,enBi-JPJ8hXXYkTRUtDTlA,Shopping,40.025977,-75.1273329,1961.101176,5128.492245,Philadelphia,PA,1.5,12,1
